wav_filename,wav_filesize,transcript,confidence_level
./all_wav/Tehran_SayeRoshan12_358.wav,106628,دوره سلجوقی با نقوش گل و گیاه,0.86169875
./all_wav/Tehran_SayeRoshan12_360.wav,89636,آنچه که در این گزارش شنیدیم,0.81403375
./all_wav/Tehran_SayeRoshan12_365.wav,68356,با مترو بریم,0.92755729
./all_wav/Tehran_SayeRoshan12_372.wav,84516,حالا این موضوع رو ندیدیم,0.90925235
./all_wav/Tehran_SayeRoshan12_386.wav,81412,تهران,0.92755729
./all_wav/Tehran_SayeRoshan12_388.wav,354980,درجه اول تهران از گذشته,0.85794687
./all_wav/Tehran_SayeRoshan12_392.wav,112356,شهدا,0.92755729
./all_wav/Tehran_SayeRoshan12_418.wav,60516,اینستاگرام امروز,0.9219504000000001
./all_wav/Tehran_SayeRoshan12_42.wav,94436,خیلی از همشهریان میان به,0.87886649
./all_wav/Tehran_SayeRoshan12_420.wav,81380,طلاق گفتن واژه ها,0.80972522
./all_wav/Tehran_SayeRoshan12_429.wav,62244,خانواده,0.92755729
./all_wav/Tehran_SayeRoshan12_43.wav,70756,بازار برای خرید,0.92755729
./all_wav/Tehran_SayeRoshan12_46.wav,103172,برای خودشون یه برنامه تفریحی,0.87667477
./all_wav/Tehran_SayeRoshan12_465.wav,85156,پروانه های عاشق,0.83586425
./all_wav/Tehran_SayeRoshan12_472.wav,101636,فضائل معنوی آیه مبارک,0.80116332
./all_wav/Tehran_SayeRoshan12_474.wav,56612,مانتو,0.81096917
./all_wav/Tehran_SayeRoshan12_485.wav,58660,تازه,0.88255775
./all_wav/Tehran_SayeRoshan12_487.wav,70212,اینجا تهران است,0.92755729
./all_wav/Tehran_SayeRoshan12_488.wav,72932,شبکه رادیویی,0.92755729
./all_wav/Tehran_SayeRoshan12_50.wav,65572,آثار باستانی ایران,0.85677671
./all_wav/Tehran_SayeRoshan12_54.wav,66564,کجای تهران,0.80407286
./all_wav/Tehran_SayeRoshan12_55.wav,84164,تصمیم گرفتیم,0.80993712
./all_wav/Tehran_SayeRoshan12_62.wav,69540,آثار باستانی,0.91945326
./all_wav/Tehran_SayeRoshan12_63.wav,66596,خودرو بازار تهران,0.92755729
./all_wav/Tehran_SayeRoshan12_84.wav,51812,بازار,0.9016270000000001
./all_wav/Tehran_SayeRoshan12_9.wav,71876,موزه آبگینه,0.92755729
./all_wav/Tehran_SayeRoshan12_93.wav,138212,معمولا اتفاقی که می‌افتد هر کسی به شهری که زندگی میکند,0.81076169
./all_wav/Tehran_SayeRoshan12_96.wav,71300,برای روشنگری,0.7984463
./all_wav/Tehran_SayeRoshan13_1.wav,91620,یزد و مناطق کرمان,0.92755729
./all_wav/Tehran_SayeRoshan13_10.wav,332580,مسیل ها و دردها اطلاق نکنند عزیزانی که برای روز طبیعت بیرون میاد هنوز به قوت خودش باقی هستند,0.85334092
./all_wav/Tehran_SayeRoshan13_101.wav,172516,گسترش پیدا کرد و به صورت کمپین درآمد جمع آوری در کای,0.81029886
./all_wav/Tehran_SayeRoshan13_105.wav,175460,چون اینا اندک اندک جمع گردد وانگهی هیچ شود برای,0.87467641
./all_wav/Tehran_SayeRoshan13_106.wav,64900,معلولین نیاز,0.92755729
./all_wav/Tehran_SayeRoshan13_113.wav,68452,هوا و زمین,0.92755729
./all_wav/Tehran_SayeRoshan13_115.wav,140036,تمیز کنیم به خاطر زنده بودن و سالم بودن,0.80147755
./all_wav/Tehran_SayeRoshan13_119.wav,191972,آشغال و زمین جمع کنیم توضیح دهید,0.79471916
./all_wav/Tehran_SayeRoshan13_13.wav,173124,حاشیه رودخانه ها و مکان هایی که مستعد سیلاب هستند خودداری,0.92755723
./all_wav/Tehran_SayeRoshan13_132.wav,92356,زمان طولانی شاد,0.84967047
./all_wav/Tehran_SayeRoshan13_143.wav,50180,البته,0.92755729
./all_wav/Tehran_SayeRoshan13_15.wav,165156,ممنون در فواصل برنامه ها در طول روز هم,0.92360115
./all_wav/Tehran_SayeRoshan13_16.wav,167108,همراه شما خواهیم بود و شنوندگان عزیز مطلع شدن از وضعیت آب و هوا,0.83607614
./all_wav/Tehran_SayeRoshan13_161.wav,55652,طبیعت,0.92755729
./all_wav/Tehran_SayeRoshan13_166.wav,239748,دسته جمعی برای پاکسازی طبیعت و فرهنگ سازی انجام بدیم روزی,0.80208892
./all_wav/Tehran_SayeRoshan13_167.wav,234340,این اتفاق چند تا دوستان به شمال رفته بودیم در دریاچه خیلی زیبا,0.84260786
./all_wav/Tehran_SayeRoshan13_17.wav,133700,سپاس از همکاری در خدمتتون هستم,0.86107272
./all_wav/Tehran_SayeRoshan13_173.wav,72740,این حرکت انجام داد,0.81988424
./all_wav/Tehran_SayeRoshan13_175.wav,62692,فضای مجازی,0.92755729
./all_wav/Tehran_SayeRoshan13_176.wav,73316,راه اندازی کردم,0.87459308
./all_wav/Tehran_SayeRoshan13_181.wav,174564,برای تمام استان‌هایی که برود درست کنم,0.81278378
./all_wav/Tehran_SayeRoshan13_187.wav,87396,رستوران در جزیره,0.79267305
./all_wav/Tehran_SayeRoshan13_20.wav,79492,تهران,0.92755729
./all_wav/Tehran_SayeRoshan13_210.wav,82020,مخاطبان خیلی زیادی,0.80417347
./all_wav/Tehran_SayeRoshan13_220.wav,139684,بیشتر تا بتونیم یک سرزمین پاک داشته,0.82528704
./all_wav/Tehran_SayeRoshan13_23.wav,76484,درجه اول تهران,0.92755729
./all_wav/Tehran_SayeRoshan13_237.wav,200228,سلام ما همان حال ما هم مثل شما فقط یک بار,0.82981837
./all_wav/Tehran_SayeRoshan13_24.wav,62276,از گذشته,0.92755729
./all_wav/Tehran_SayeRoshan13_244.wav,295556,ممنون میشم مامان بچه ها هزار سال پیش من تقریباً سالی که تیرماه شروع شده بود من از مهرماه همراه گروه,0.80609924
./all_wav/Tehran_SayeRoshan13_245.wav,109924,در یازدهمین جلسه رفتگری,0.87132204
./all_wav/Tehran_SayeRoshan13_248.wav,96612,وظیفه جمع کردن زباله,0.81604832
./all_wav/Tehran_SayeRoshan13_249.wav,78564,وظیفه نریختن زباله,0.92755729
./all_wav/Tehran_SayeRoshan13_252.wav,112420,خودم قربونت برم,0.92127913
./all_wav/Tehran_SayeRoshan13_257.wav,271204,خدماتی تدارکاتی بیشتر شما سایت داریم و کار سایتی را انجام می دهند ثبت نام و,0.79846084
./all_wav/Tehran_SayeRoshan13_26.wav,68228,هنوز و,0.91732681
./all_wav/Tehran_SayeRoshan13_266.wav,78500,آره,0.83439082
./all_wav/Tehran_SayeRoshan13_279.wav,225156,بسم رب شهدا,0.92755729
./all_wav/Tehran_SayeRoshan13_313.wav,57508,درگیری,0.92755729
./all_wav/Tehran_SayeRoshan13_32.wav,238276,سازمان فرهنگی هنری شهرداری تهران و موسسه تصویر شهر برگزار,0.92755729
./all_wav/Tehran_SayeRoshan13_33.wav,124548,هفتمین جشنواره بین‌المللی فیلم شهر,0.92755729
./all_wav/Tehran_SayeRoshan13_330.wav,70052,چشم باز کردن,0.91510195
./all_wav/Tehran_SayeRoshan13_35.wav,51876,دات کام,0.92755729
./all_wav/Tehran_SayeRoshan13_38.wav,74116,شب کارکنان,0.812675
./all_wav/Tehran_SayeRoshan13_44.wav,193092,وجود موجودی به نام ساز تو این کافه,0.87029296
./all_wav/Tehran_SayeRoshan13_47.wav,313028,اول خوش آمد گویی,0.83886206
./all_wav/Tehran_SayeRoshan13_48.wav,193220,برنامه رو میگن که ما از ساعت فلان تا ساعت فلان کار را انجام می‌دهیم,0.84721655
./all_wav/Tehran_SayeRoshan13_5.wav,197188,تهران امروز,0.92755729
./all_wav/Tehran_SayeRoshan13_53.wav,65732,سجام,0.92755729
./all_wav/Tehran_SayeRoshan13_7.wav,88196,حداقل دمای فردا صبح,0.92755729
./all_wav/Tehran_SayeRoshan13_74.wav,82084,روز تولد گروه,0.92620105
./all_wav/Tehran_SayeRoshan13_77.wav,363652,هر چند وقت یکبار برای پاکسازی با گروه بزرگ رفتگران طبیعت,0.82145745
./all_wav/Tehran_SayeRoshan13_78.wav,308356,بیشتر یا با اتوبوس و مترو و تاکسی و آمدنت را انجام می‌دهیم امروز به مناسبت چهارمین سال,0.81410384
./all_wav/Tehran_SayeRoshan13_79.wav,224260,تاسیس گروه رفتگران طبیعت اومدیم اینجا دور هم جمع شدیم برنامه پاکسازی داریم,0.90547681
./all_wav/Tehran_SayeRoshan13_8.wav,97732,۷ درجه بالای صفر,0.9101519
./all_wav/Tehran_SayeRoshan13_84.wav,236772,برای پاکسازی,0.90275329
./all_wav/Tehran_SayeRoshan13_85.wav,79268,شما,0.92755729
./all_wav/Tehran_SayeRoshan13_88.wav,377828,دارم میرم ولی به این نتیجه رسیدم که منم که ۷۴ سالمه باید روزی یک زباله از زمین بردارم,0.86150318
./all_wav/Tehran_SayeRoshan13_95.wav,66116,من فکر می کنم,0.80088639
./all_wav/Tehran_SayeRoshan13_96.wav,141508,تاثیر داشته,0.83352572
./all_wav/Tehran_SayeRoshan13_99.wav,89828,کارهایی که بسیار,0.79092103
./all_wav/Tehran_SayeRoshan14_1.wav,137604,قلبم تو همیشه عاشق و به سلامتی همیشه,0.80951577
./all_wav/Tehran_SayeRoshan14_117.wav,96196,داداش مسعود مجنون شده,0.86773193
./all_wav/Tehran_SayeRoshan14_12.wav,97988,همش از روی دوست داشتن شماست,0.92755729
./all_wav/Tehran_SayeRoshan14_131.wav,50436,بابا,0.92755729
./all_wav/Tehran_SayeRoshan14_15.wav,64996,شک نکنید,0.92755729
./all_wav/Tehran_SayeRoshan14_157.wav,62020,مبارک,0.92755729
./all_wav/Tehran_SayeRoshan14_16.wav,132036,هر از گاهی شاید این روزا دیگه زود به زود,0.79003274
./all_wav/Tehran_SayeRoshan14_169.wav,86084,خیلی آروم شدم,0.92522097
./all_wav/Tehran_SayeRoshan14_171.wav,105764,موقع رئیس برای طلا جنتی,0.79495937
./all_wav/Tehran_SayeRoshan14_186.wav,162052,پسر داریم چون زیاد بوده,0.81553698
./all_wav/Tehran_SayeRoshan14_189.wav,131172,پیاز پیاز برای چی گریه میکنه اصفهان,0.7954089
./all_wav/Tehran_SayeRoshan14_19.wav,80068,من با آگاهی از وضعیت,0.92755729
./all_wav/Tehran_SayeRoshan14_192.wav,119908,جنازه داماد,0.92755729
./all_wav/Tehran_SayeRoshan14_195.wav,80036,پورغفور سعید,0.92755729
./all_wav/Tehran_SayeRoshan14_203.wav,92388,دیرتر رفت به گل خودش,0.81123245
./all_wav/Tehran_SayeRoshan14_206.wav,82212,اونم به ارث برده بود,0.90475386
./all_wav/Tehran_SayeRoshan14_21.wav,70884,به سمت مغازه,0.92755729
./all_wav/Tehran_SayeRoshan14_211.wav,57348,اقیانوس,0.88564825
./all_wav/Tehran_SayeRoshan14_213.wav,65444,بره و گرگ,0.80810791
./all_wav/Tehran_SayeRoshan14_22.wav,57124,اگر,0.92755729
./all_wav/Tehran_SayeRoshan14_222.wav,57092,بنویسم,0.92755729
./all_wav/Tehran_SayeRoshan14_229.wav,91620,الله محمد محمد,0.86033273
./all_wav/Tehran_SayeRoshan14_230.wav,65348,علی,0.92755729
./all_wav/Tehran_SayeRoshan14_232.wav,94948,آبجیم با مادرم,0.92755729
./all_wav/Tehran_SayeRoshan14_242.wav,88324,تنها فرزند خانواده,0.92505187
./all_wav/Tehran_SayeRoshan14_246.wav,78308,عملیات کربلای,0.8136937
./all_wav/Tehran_SayeRoshan14_252.wav,97284,اتوبوس از همه چیز,0.8157568000000001
./all_wav/Tehran_SayeRoshan14_26.wav,57700,مخاطبان,0.92755729
./all_wav/Tehran_SayeRoshan14_262.wav,67076,یکی از دوستان,0.81076837
./all_wav/Tehran_SayeRoshan14_263.wav,100612,محصول گروه بود به نام,0.85044211
./all_wav/Tehran_SayeRoshan14_264.wav,156676,سلام آقا بچه امنیت پرواز بازنشسته,0.84893698
./all_wav/Tehran_SayeRoshan14_265.wav,128484,بلند شد به من او احمد شاه ایران گفت که,0.79492342
./all_wav/Tehran_SayeRoshan14_270.wav,281988,بعد که اونجا قسم خورده بودم اولین شهید گردان مو برای عملیات سعیده اینقدر مطمئن شد,0.79354203
./all_wav/Tehran_SayeRoshan14_293.wav,112900,دیدم که یه بنده خدایی تو اونجا,0.80587417
./all_wav/Tehran_SayeRoshan14_298.wav,98276,حمید هیراد خوشم میاد,0.84275043
./all_wav/Tehran_SayeRoshan14_307.wav,97828,چجوری تو بگو یا علی,0.88261431
./all_wav/Tehran_SayeRoshan14_318.wav,111172,گروه و سعی داره خرخر میکنه این زنده,0.85955644
./all_wav/Tehran_SayeRoshan14_323.wav,69572,گریه زاری,0.92755729
./all_wav/Tehran_SayeRoshan14_332.wav,95908,عملیات بیت المقدس,0.92755729
./all_wav/Tehran_SayeRoshan14_335.wav,64164,انجام عملیات,0.92755729
./all_wav/Tehran_SayeRoshan14_345.wav,88932,نوجوانی اما,0.81498134
./all_wav/Tehran_SayeRoshan14_355.wav,53828,بیشتر,0.92755729
./all_wav/Tehran_SayeRoshan14_358.wav,71940,اوضاع زندگی چطوره,0.8147853
./all_wav/Tehran_SayeRoshan14_359.wav,91140,زندگی با جانباز سخته,0.8291955
./all_wav/Tehran_SayeRoshan14_360.wav,160996,سختیش که باز اون لذت خودشو داره شیرینی خودش,0.84476566
./all_wav/Tehran_SayeRoshan14_368.wav,128708,لذت خاص خودش داره,0.87794584
./all_wav/Tehran_SayeRoshan14_373.wav,180804,همسرت مریضم اصلا بدم میاد از کلمه مریض بودن برام میاد,0.84606367
./all_wav/Tehran_SayeRoshan14_375.wav,83844,خانه و آشپزخانه محمد,0.83008301
./all_wav/Tehran_SayeRoshan14_376.wav,167652,دارو دادن و تست گرفتن همه چیز از رضا,0.80471635
./all_wav/Tehran_SayeRoshan14_384.wav,81092,سال گذشته فکر کنم,0.92755729
./all_wav/Tehran_SayeRoshan14_385.wav,129092,اول پاییز تا آخر اسفند ماهی ۱۰,0.86272055
./all_wav/Tehran_SayeRoshan14_392.wav,113444,شما فکر کنید از سعید قصه ما,0.88527381
./all_wav/Tehran_SayeRoshan14_394.wav,100644,که دلبری می کنند از خدا,0.79125232
./all_wav/Tehran_SayeRoshan14_399.wav,70052,فرزند جانباز,0.92755729
./all_wav/Tehran_SayeRoshan14_409.wav,74340,دانشگاه,0.92755729
./all_wav/Tehran_SayeRoshan14_411.wav,177924,استفاده نمک مسکونی ولی گفتم فرزند جانبازم خجالت نکش,0.86702162
./all_wav/Tehran_SayeRoshan14_412.wav,81156,همای مستان گفتم از,0.92755729
./all_wav/Tehran_SayeRoshan14_413.wav,87972,جانبازی پدر استفاده کرد,0.92755729
./all_wav/Tehran_SayeRoshan14_433.wav,74372,جزو واجبات,0.90935349
./all_wav/Tehran_SayeRoshan14_435.wav,79364,بریم شمال بریم,0.92545104
./all_wav/Tehran_SayeRoshan14_438.wav,85092,راهیان نور,0.84856367
./all_wav/Tehran_SayeRoshan14_441.wav,79108,خادم الشهدا,0.90636563
./all_wav/Tehran_SayeRoshan14_456.wav,92068,و یواش یواش و مریضی,0.86730528
./all_wav/Tehran_SayeRoshan14_484.wav,103396,این داستان شیمیایی,0.9207415000000001
./all_wav/Tehran_SayeRoshan14_494.wav,61540,یه نوک پا,0.92755729
./all_wav/Tehran_SayeRoshan14_495.wav,74276,عقب نرفته از راهی,0.82682377
./all_wav/Tehran_SayeRoshan14_5.wav,71172,کار داریم که در این روز,0.89198112
./all_wav/Tehran_SayeRoshan14_505.wav,62372,متوجه,0.92755729
./all_wav/Tehran_SayeRoshan14_529.wav,97060,چه روزهای سختی رو گذروندم,0.83724612
./all_wav/Tehran_SayeRoshan14_531.wav,83940,خصوصاً مردم خرمشهر,0.92755729
./all_wav/Tehran_SayeRoshan14_532.wav,152996,جنگ رو با پوست و جون و خون خودش,0.92755729
./all_wav/Tehran_SayeRoshan14_537.wav,124036,همسنگر امروز معامله چند هفته گذشته,0.8278594000000001
./all_wav/Tehran_SayeRoshan14_538.wav,119460,آقای فریدون دشتی از اهالی خرمشهر,0.92755729
./all_wav/Tehran_SayeRoshan14_542.wav,50756,تاریخ,0.92755729
./all_wav/Tehran_SayeRoshan14_549.wav,117508,دقیقا تا روزی که خرمشهر سقوط کرد,0.88889617
./all_wav/Tehran_SayeRoshan14_566.wav,89444,وگرنه همه اینایی که تو بودن,0.88043898
./all_wav/Tehran_SayeRoshan14_581.wav,70852,هنوزم که هنوزه,0.92404491
./all_wav/Tehran_SayeRoshan14_583.wav,82084,باید بشنویم تا بدونی,0.86112231
./all_wav/Tehran_SayeRoshan14_590.wav,114500,همه مساجد خرمشهر,0.92755729
./all_wav/Tehran_SayeRoshan14_595.wav,64644,پایگاه,0.92755729
./all_wav/Tehran_SayeRoshan14_599.wav,95140,و بعد کوکتل مولوتوف,0.79798657
./all_wav/Tehran_SayeRoshan14_6.wav,80804,ابری و بارانی,0.92755729
./all_wav/Tehran_SayeRoshan14_601.wav,98980,و ما شاهد این بودیم,0.90088147
./all_wav/Tehran_SayeRoshan14_602.wav,204932,می رفت در تانک رو باز کرد در تانک رو باز کرد,0.83025914
./all_wav/Tehran_SayeRoshan14_616.wav,71524,پل خاورمیانه,0.79416442
./all_wav/Tehran_SayeRoshan14_621.wav,66692,سرگرد عراقی,0.92755729
./all_wav/Tehran_SayeRoshan14_623.wav,62692,در بیمارستان,0.81938803
./all_wav/Tehran_SayeRoshan14_627.wav,76196,پناهنده,0.92755729
./all_wav/Tehran_SayeRoshan14_633.wav,107972,این مقاومت جزئی هم,0.87366915
